State	X2020.12.12	X2020.12.13	X2020.12.14	X2020.12.15	X2020.12.16	X2020.12.17	X2020.12.18	X2020.12.19	X2020.12.20	X2020.12.21	X2020.12.22	X2020.12.23	X2020.12.24	X2020.12.25	X2020.12.26	X2020.12.27	X2020.12.28	X2020.12.29	X2020.12.30	X2020.12.31	X2021.01.01	X2021.01.02	X2021.01.03	X2021.01.04	X2021.01.05	X2021.01.06	X2021.01.07	X2021.01.08	X2021.01.09	X2021.01.10	X2021.01.11	X2021.01.12	X2021.01.13	X2021.01.14	X2021.01.15	X2021.01.16	X2021.01.17	X2021.01.18	X2021.01.19	X2021.01.20	X2021.01.21	X2021.01.22	X2021.01.23	X2021.01.24	X2021.01.25	X2021.01.26	X2021.01.27	X2021.01.28	X2021.01.29	X2021.01.30	X2021.01.31	X2021.02.01	X2021.02.02	X2021.02.03	X2021.02.04	X2021.02.05	X2021.02.06	X2021.02.07	X2021.02.08	X2021.02.09	X2021.02.10	X2021.02.11	X2021.02.12	X2021.02.13	X2021.02.14	X2021.02.15	X2021.02.16	X2021.02.17	X2021.02.18	X2021.02.19	X2021.02.20	X2021.02.21	X2021.02.22	X2021.02.23	X2021.02.24	X2021.02.25	X2021.02.26	X2021.02.27	X2021.02.28	X2021.03.01	X2021.03.02	X2021.03.03	X2021.03.04	X2021.03.05	X2021.03.06	X2021.03.07	X2021.03.08	X2021.03.09	X2021.03.10	X2021.03.11	X2021.03.12	X2021.03.13	X2021.03.14	X2021.03.15	X2021.03.16	X2021.03.17	X2021.03.18	X2021.03.19	X2021.03.20	X2021.03.21	X2021.03.22	X2021.03.23	X2021.03.24	X2021.03.25	X2021.03.26	X2021.03.27	X2021.03.28	X2021.03.29	X2021.03.30	X2021.03.31	X2021.04.01	X2021.04.02	X2021.04.03	X2021.04.04	X2021.04.05	X2021.04.06	X2021.04.07	X2021.04.08	X2021.04.09	X2021.04.10	X2021.04.11	X2021.04.12	X2021.04.13	X2021.04.14	X2021.04.15	X2021.04.16	X2021.04.17	X2021.04.18	X2021.04.19	X2021.04.20	X2021.04.21	X2021.04.22	X2021.04.23	X2021.04.24	X2021.04.25	X2021.04.26	X2021.04.27	X2021.04.28	X2021.04.29	X2021.04.30	X2021.05.01	X2021.05.02	X2021.05.03	X2021.05.04	X2021.05.05	X2021.05.06	X2021.05.07	X2021.05.08	X2021.05.09	X2021.05.10
NewMexico	1942	1987	2029	2069	2109	2152	2189	2229	2269	2308	2346	2384	2424	2464.525	2502.525	2543.525	2583.525	2623	2664.525	2703.525	2740	2776.525	2814.525	2855.575	2897.05	2937	2975	3014.525	3050.525	3093	3132	3167	3211.525	3253	3291	3331.05	3375	3416.525	3455.05	3490.525	3531	3575	3611.525	3653.525	3691.525	3738.525	3782.525	3824	3862.05	3905.1	3946	3984.625	4029.575	4070.525	4112	4159.05	4200.525	4243.05	4283.575	4329.525	4370.625	4411.05	4452.525	4493.575	4538.575	4576.1	4617.575	4663.575	4706.575	4753.1	4799.525	4836.525	4878.525	4920.05	4966.15	5010	5058.525	5101.575	5138.05	5180	5217.525	5262	5309.05	5357.575	5396.525	5445.525	5490	5535.15	5579.525	5622.525	5659.625	5712.1	5752.05	5798.05	5842.525	5888.1	5934	5980.575	6032.775	6076.25	6124.05	6166	6203.525	6244.1	6299.15	6340.575	6397.05	6436.575	6480.525	6526	6566.575	6606.525	6651.05	6687.525	6737.625	6784.575	6831.1	6876.575	6917	6954.525	7001.05	7040.525	7085.775	7132.575	7178.775	7229.575	7280.825	7316.05	7366.925	7410.775	7453.875	7504.725	7535.15	7588.825	7632.975	7675.45	7720.725	7763.1	7810.3	7856.1	7907	7945.575	7997.15	8039.2	8086.4	8138.4	8171.875	8197.15	8241.675	8284.925
NewYork	35487	35600.525	35711	35826	35933.525	36041	36146	36249	36355	36459	36563	36668	36772.525	36879	36987.525	37094.525	37203.575	37310.05	37419	37526.525	37639	37748.525	37852.05	37963.525	38078	38183.525	38294.575	38409.525	38515.525	38625.575	38736	38845.525	38955.625	39071.05	39185.525	39302.525	39414.575	39528.525	39644.575	39757.525	39871.525	39982.625	40100.05	40214.625	40331.525	40450	40568	40681.525	40801.05	40917.675	41031.525	41149.15	41262.575	41381.575	41492.1	41614.625	41730.05	41857.625	41973	42087.05	42208.05	42331.575	42441.575	42564.925	42685.725	42806.525	42929.1	43055.525	43165.05	43296.625	43413	43537.525	43645	43768.575	43890.525	44016.05	44151.2	44269.5	44399.875	44522.525	44659.625	44783.625	44900.05	45024.525	45142.2	45263.05	45380.725	45496.625	45631.975	45741.575	45881.925	46008	46132.4	46265.525	46385.1	46512.45	46638.525	46751.825	46885.725	47000.525	47132.1	47264.875	47389.15	47513.25	47646	47789.1	47909.2	48027.725	48160.725	48290.3	48415.05	48543.725	48674.875	48794.1	48918.05	49052.725	49180.05	49300.05	49426.525	49554.525	49688.625	49822.525	49937.575	50070.525	50208.05	50336.2	50452.1	50586.525	50725.725	50866.725	50985.05	51114.15	51254.5	51385.15	51507.35	51635.05	51772.525	51892.1	52005.525	52129.1	52253	52390.05	52536.575	52658.125	52790.725	52928.2	53040.725	53182.1	53308.15	53430.525
NorthCarolina	5824	5885	5945	6004	6064	6123	6182.525	6241	6300	6359	6420.525	6479	6538.525	6601	6663	6724	6784.525	6849.05	6912	6979	7045.525	7109	7176.525	7243	7310	7379	7446.525	7510	7580	7651.05	7721.525	7787	7862.525	7933.525	8007	8077	8151.625	8225	8297	8372.05	8448	8523.05	8597	8675.05	8756	8833.525	8909.525	8982.525	9062.1	9138.575	9221	9298.05	9374	9461.05	9543.525	9620.525	9694.575	9787.05	9863	9944	10026.05	10105.525	10185.1	10271.05	10349.575	10431.625	10514.05	10592.05	10674.575	10758.15	10840.525	10929.525	11002.625	11087.05	11167.625	11249.05	11334.15	11420.1	11513.25	11597.05	11682.625	11771.05	11857.525	11937.525	12031	12109.575	12195.05	12285.675	12375.05	12454.525	12548.525	12639.625	12717.525	12806.05	12896.525	12986.575	13079.525	13166.525	13258.05	13344.525	13440.15	13531.525	13620.05	13708.525	13800.05	13885.525	13980	14072.05	14162.625	14255.05	14346.525	14441.05	14525.15	14625.525	14720.625	14810.575	14903.525	15004.675	15098.2	15190.05	15280.575	15368.575	15457	15566.525	15657.05	15745.65	15845.675	15936.525	16036.725	16130.625	16218.825	16328.2	16427.525	16510.1	16597.2	16692.05	16792.525	16898	16994.1	17079.05	17171.775	17256.675	17353.125	17427.925	17518.55	17625.575	17719.825	17815.3	17934.925	18016.85
NorthDakota	1159	1183	1206	1232	1255	1280	1305	1329	1353	1378	1405	1430.525	1456	1480.525	1506.525	1531	1557	1584	1610.525	1636	1665.05	1693	1720	1745	1773.525	1801	1828	1853	1881.525	1908	1935.525	1964.525	1991.525	2022	2048.525	2074.05	2102	2129.525	2159	2183.05	2214	2245	2271	2299	2331	2358	2388	2416	2446	2475	2506.1	2537.05	2564.525	2593.525	2623	2657.05	2686.625	2714.1	2746.525	2774	2804.525	2833.525	2863	2891.525	2926	2957	2985	3015	3046.05	3075	3101	3134.05	3168.05	3196.05	3228.05	3259	3290.575	3321.575	3359.525	3390.05	3420.575	3449.05	3479	3506.525	3537	3568.05	3598.575	3627.525	3659.525	3685	3718.525	3749	3777.525	3811.575	3844	3874.575	3907.575	3938.1	3968.525	4009.05	4036.05	4064.525	4099.05	4128.625	4157.05	4189.525	4216.1	4244.625	4280.1	4313.2	4347.525	4377.1	4417.15	4446	4478.15	4508	4534.05	4570.15	4597.05	4628.05	4661.25	4703	4731.725	4760.2	4794.675	4826	4860.05	4888.875	4915.525	4943.15	4980.05	5010.575	5043.575	5080.2	5113.1	5142.625	5177.1	5210.575	5245.05	5273.15	5303.525	5334.25	5369.625	5406.1	5433.05	5463.2	5498.575	5531.675	5559.05	5584.575
Ohio	7566	7688	7810	7929	8049	8173	8292	8410	8526	8651	8778	8900.05	9027.525	9151	9275.525	9406.525	9538.525	9674.525	9806.525	9944.525	10081	10214	10351.05	10489	10624.15	10768.525	10908.525	11049.575	11185.575	11329.525	11469.575	11611.525	11759	11898	12051.525	12190.525	12341	12481.625	12643.525	12795.575	12948.525	13094.525	13251.575	13398.05	13557	13714.05	13866.575	14016.525	14179.675	14337	14501.05	14651.625	14812.625	14971.15	15128.525	15289.675	15453.525	15620.525	15771.05	15936.575	16105.525	16278.05	16434.1	16602.05	16768.05	16937	17102	17263.05	17422.1	17590.575	17763.575	17940.775	18110.725	18277.05	18445.1	18612.25	18789.525	18959.15	19121.1	19307.1	19473	19636.775	19810.15	19972.575	20134.575	20309	20479.675	20662.525	20838.525	21020.625	21211.1	21391.525	21570.3	21749.05	21919.525	22090.525	22258.1	22424.2	22604.25	22775.575	22949	23126.1	23302.575	23486.05	23667.675	23842.3	24029.625	24195.1	24379.1	24554.575	24729.725	24918.25	25092	25273.1	25449.25	25639.15	25822.1	26019.525	26184.05	26369.625	26542.4	26705.575	26882.2	27078.725	27250.3	27435.775	27620.675	27792.575	27972.625	28151	28351.05	28539	28717.625	28907.575	29081.575	29274.025	29468.575	29644.925	29818.7	30012.1	30198.725	30369.25	30570.25	30755.2	30950	31121.05	31314.525	31500.925	31687.575	31901.05
Oklahoma	2051.525	2086.525	2122	2157	2192	2226	2261	2298	2332.525	2366	2401	2439	2473	2509.525	2549	2583	2621	2658	2694	2734	2773	2809.525	2848.525	2889.525	2926	2966	3006.525	3048	3088	3129.525	3170.05	3212	3251	3296.525	3335.525	3377.525	3423.525	3465.525	3507.525	3551.525	3594.525	3642	3684.525	3727.525	3772.05	3816	3862.1	3906.05	3953	3997.575	4044.05	4093.525	4137	4183.525	4234	4278	4322	4367	4419.525	4466	4512.525	4564	4607.525	4655.525	4699.625	4752.525	4799	4845	4893.525	4941.525	4988.1	5039	5085.575	5132.675	5176.525	5235.525	5283.05	5329.525	5379.625	5430	5481.1	5532	5586	5631.05	5677	5730.625	5781.15	5833.525	5882.1	5935.05	5980.525	6037.575	6084.575	6138	6186.1	6237.575	6289	6344.05	6397.05	6457.1	6509.525	6557.575	6611.1	6671	6719	6768.525	6822.575	6868.525	6925.575	6973.675	7029	7081.05	7135	7187.1	7242.05	7301	7352.625	7407.1	7458.525	7511.575	7562.525	7623.1	7669.05	7728.4	7781.675	7836.575	7892.15	7943.775	8002.675	8055.05	8107.15	8169	8218.625	8273.05	8330.625	8380.825	8438.525	8491.1	8539.525	8599.525	8659	8713.1	8766.525	8831.2	8880	8934.05	8990	9045.1	9104.525	9158.575
Oregon	1178	1210	1239	1267	1297	1325	1351	1377	1403	1427	1452	1477	1504.525	1530	1555	1577.525	1605	1628	1654	1680.525	1705	1731.525	1757	1782	1806	1832	1858.525	1887	1912.525	1940.05	1967	1991	2017.525	2045.525	2072.525	2100	2129.525	2157.525	2181.525	2206	2234.525	2261	2288	2318	2350.525	2378.525	2405.525	2433	2457.05	2482.05	2513	2540.15	2567.05	2595.525	2622	2650.05	2681.525	2707.525	2736	2758.525	2786	2811	2838	2868.05	2894.575	2925.525	2953.525	2981.575	3008.525	3041	3072	3097.525	3123.05	3152	3178.525	3209.05	3233.525	3265.05	3297	3327	3355	3390	3419.575	3446.525	3475.05	3504.1	3528.575	3560.675	3587.525	3614.525	3642.05	3670	3703.05	3733.1	3767.15	3798.525	3829	3862	3889.05	3914.525	3942	3977.05	4006.2	4039.2	4070.525	4097.575	4116.625	4149.825	4179.875	4203.775	4225.1	4260	4283.575	4320.575	4345.525	4381.35	4408.05	4442.1	4461.575	4493.2	4522	4555.625	4585.625	4611.725	4640.575	4672.05	4703	4731.625	4765.575	4791	4825.1	4858.05	4884.525	4916.525	4949.25	4974.675	5012.575	5039.25	5066.625	5094.1	5116.525	5148.15	5181.25	5210.725	5244	5270.05	5307.15	5330.1	5367.525	5401.525
Pennsylvania	12417	12640	12862	13076	13294.525	13508	13724	13937.525	14155	14375	14590.525	14809	15030	15247	15471.525	15692	15919.525	16146.575	16373.15	16598	16827	17057	17286.525	17516.575	17749.575	17985.525	18220.525	18453.05	18691.05	18921.525	19157.575	19387	19624.725	19864.525	20100.1	20347.05	20595	20844.525	21084.525	21311.1	21556.625	21803.525	22044.525	22293.525	22543.525	22790.625	23040.575	23282.2	23532.575	23782.1	24034.05	24277.15	24521	24764.575	25024.2	25271.05	25515.05	25767.15	26032.525	26275.1	26528.05	26789.1	27035.1	27280.575	27521.525	27782	28040	28286.725	28536.925	28780.625	29040.775	29295.25	29567.5	29832.525	30095.625	30350.725	30601.5	30867.575	31127.2	31381.575	31641.825	31906.675	32163.45	32450.3	32700.05	32962.2	33227.575	33479.575	33744.975	34011.025	34272.4	34528.6	34802.725	35075.525	35341.25	35582.225	35839.725	36107.4	36380.2	36644.675	36910.05	37176.875	37445.675	37710	37972.575	38240.2	38515.25	38788.05	39067.575	39324.575	39606.625	39860.2	40140.1	40414.525	40670.05	40938.1	41201.3	41470.35	41730.2	42003.525	42285.45	42558.45	42808	43093.2	43361.15	43635.65	43911.3	44186.525	44442.775	44709.825	44965.775	45225.275	45493.175	45730.3	46013.575	46283.675	46546.75	46832.025	47081.75	47346.925	47612.2	47869.25	48136.4	48404.25	48668.7	48954.575	49230.25	49519.625	49804.875	50083.975
RhodeIsland	1530	1546	1561	1576	1589	1603	1618	1631.525	1645	1658.525	1672	1686	1699	1713	1726	1739	1752	1765	1777.5	1789.5	1802.5	1816.5	1828.5	1840.025	1852.025	1864.5	1875.025	1885.5	1898.5	1910.5	1922.5	1934.5	1946.5	1959.5	1972.025	1982.5	1995.025	2007.025	2020.025	2032.025	2044.025	2055.5	2067.5	2079.5	2090.5	2099.5	2111.5	2124.5	2137.025	2149.5	2161.025	2174.5	2186.5	2197.5	2210.5	2221.5	2234.025	2246.025	2257.025	2268.025	2281.5	2294.5	2308.5	2321.5	2334.5	2347.025	2359.025	2371.5	2383.025	2396.5	2409.5	2422.5	2434.55	2447.025	2460.55	2472	2483.525	2496	2508	2518.525	2531	2544.525	2556.525	2568.05	2577	2589	2604.05	2615.525	2627.525	2639.525	2651.525	2663	2676.525	2689.525	2702.525	2713.525	2726.525	2741.525	2753	2765	2775.525	2789.05	2798	2811.525	2821.525	2835	2849	2860.525	2870.05	2887.525	2898.05	2909	2921	2935	2947.525	2961.525	2973.05	2988	3000	3010.525	3022.575	3036.525	3048.525	3060	3073	3085.525	3099.05	3113.525	3127	3141.05	3153.05	3165	3175.525	3188.525	3201.525	3214.05	3225	3239.05	3253.525	3266.525	3279	3292.525	3303.525	3315	3328.525	3338.05	3351	3364.575	3374.525	3388
SouthCarolina	4715.525	4751	4785	4817.525	4850.525	4883	4916	4945.525	4976	5006.525	5039	5072.525	5101.05	5129	5160	5191.525	5222	5252	5281	5312.525	5344.525	5374	5403	5438.525	5470	5501	5530	5564.525	5594	5623.525	5656.575	5687.05	5718.525	5746	5780.525	5811.525	5841.525	5877.525	5910	5943.05	5977	6007.525	6039.525	6067.525	6100	6134.525	6168.05	6200.05	6232	6265.525	6299.05	6331	6362.05	6399.525	6431.575	6467	6496.1	6533.05	6566.525	6598.05	6627.525	6661.05	6696.525	6728.575	6759.525	6792.525	6827	6861.1	6894	6925	6962	6997.05	7026	7058.525	7097	7127.525	7166.05	7200.525	7235.05	7267.525	7300.525	7331.1	7364.05	7394	7427.525	7463	7499.675	7535.525	7573	7610.525	7638	7672.575	7704.575	7736.525	7772.525	7802.525	7839	7872	7908.525	7945	7982	8009.525	8045	8079.575	8114.1	8149.575	8185.575	8221.1	8250.525	8290.05	8323.575	8356.525	8397	8431.05	8462.525	8494.625	8528.05	8557.525	8583.525	8628.05	8661.525	8696.575	8726.05	8760.525	8794.575	8829.525	8861	8901.1	8932.525	8974.875	9011.575	9044.05	9080.2	9117.675	9150.725	9181.525	9211.15	9250.15	9284.1	9313.15	9344.1	9389.525	9419.2	9459.575	9494.05	9528.1	9557.525	9592.525	9634.05	9663.675
SouthDakota	1248	1280	1312	1342	1372	1402	1432	1462.525	1492	1523	1552.525	1583	1611	1640	1670	1700	1731	1761	1791	1821	1850	1884	1917	1945.525	1977	2007.525	2036.05	2069.525	2099.525	2131	2162	2191	2224	2256.05	2288.575	2320.525	2348.525	2385.525	2416.575	2446	2479.525	2511	2542.05	2574	2607.525	2641.05	2674	2703.525	2733	2767.05	2802.1	2834.575	2865	2898.525	2932	2963.05	2998.15	3031.525	3059.575	3097.625	3134	3167	3198	3229.525	3261	3296.525	3328	3357.525	3392.575	3427.525	3460	3491.525	3524.525	3553	3591	3631	3664.1	3697.1	3736.05	3771	3807.575	3838.575	3875.05	3911.625	3949.05	3981.675	4022.525	4051.625	4084.575	4116.575	4153.1	4189.05	4225.525	4261	4292.525	4327.525	4357.1	4397.1	4434.525	4468.525	4504.525	4537.525	4569.05	4607.05	4639.675	4674.525	4711.1	4744.15	4780.525	4816.05	4854.575	4889.1	4924	4956.05	4992.15	5032.575	5068.575	5102.525	5141.05	5171.05	5206.575	5242.575	5274.525	5308.05	5347.05	5384.525	5423.525	5457.525	5488.525	5523.2	5564.625	5597.575	5631.675	5669.05	5696.575	5727.525	5763	5800.05	5840.525	5871.1	5914.3	5958.15	5995	6032.625	6066.3	6105.2	6145.15	6176.625	6211.525	6248.625
Tennessee	5414	5491	5568	5646	5725	5806	5885	5964	6044	6123.525	6205	6288	6371.525	6454	6538	6623	6705.525	6793	6879.525	6962.525	7054	7139.525	7224	7312.525	7405	7494	7583	7674.525	7761	7849	7942	8032	8126	8216.525	8307.05	8402	8499	8591.525	8684.625	8778.525	8869.525	8968.525	9064.05	9161	9253.525	9355.525	9450.525	9547.1	9646	9741.525	9841.525	9936.525	10025.525	10130.35	10224	10323	10421.525	10516	10618	10721.525	10822.525	10921.1	11023.525	11119.575	11219	11321.525	11419.525	11524.525	11633.05	11738	11837.525	11938.05	12035.575	12136.575	12230.525	12336.05	12440.525	12538.575	12636.05	12745.05	12853.05	12949.525	13050.525	13153.525	13265.05	13365	13472	13565.525	13680	13777.1	13878.1	13988.525	14089.575	14195.675	14298.3	14405.15	14510	14630.05	14723.525	14821.675	14928.725	15035.625	15143.05	15247.525	15360.525	15466.05	15575.2	15681.05	15793.525	15906.05	16006.575	16107.05	16221.775	16330.525	16442.625	16553.525	16657.05	16772.525	16877.525	16986.725	17088.675	17191.05	17305.625	17415.1	17518.2	17626.1	17729.05	17846	17954.675	18062.25	18172.1	18283.1	18383.625	18502.675	18607.525	18713.925	18814.1	18928.525	19030.525	19141.575	19245.725	19358.525	19471.675	19582.525	19691.525	19804.525	19923.05	20024.525	20131.15	20237.825
Texas	24403	24645	24885.525	25127.525	25369	25609.525	25851.525	26095.525	26341.05	26583.525	26831	27083.525	27341	27592	27846.525	28100.525	28355	28621.525	28882.05	29133.525	29394.15	29662	29916.05	30184.525	30447.525	30724.15	30985.1	31256.575	31534.525	31808.525	32082.575	32360.2	32641.525	32923.675	33186.575	33461.05	33740	34028	34317.05	34608	34892	35179.575	35472.25	35759.725	36046.2	36320.525	36627.525	36908.25	37185.1	37465.05	37762.2	38039.2	38326.05	38634.575	38915.05	39218.525	39526.525	39801	40100.975	40400.15	40700.525	40999.575	41290.525	41584.25	41881.775	42189.675	42486.05	42788.625	43077.675	43389.5	43692.625	43996.825	44312	44620.625	44927.825	45236.675	45544.1	45853.15	46160	46454.1	46745.575	47046.675	47349.15	47675.4	47983.625	48303.1	48617.05	48938	49240.3	49528.575	49832.4	50141.5	50443.675	50746.05	51056.1	51378.825	51702.2	52007.4	52317.3	52627.625	52939.575	53265.575	53567.05	53874.525	54164.525	54477	54803.875	55133.725	55449.825	55790.675	56103.975	56401.7	56701.725	57014.1	57364.55	57689.9	58001	58323.725	58646.825	58948.1	59286.45	59596.525	59928.1	60241.225	60562.675	60873.225	61185.525	61505.5	61836.575	62152.1	62486.025	62806.875	63113.6	63438.075	63749.325	64075.55	64405.175	64723.575	65050.575	65377.15	65699.6	66027.875	66361.025	66666.5	66984.625	67307.875	67636.9	67959.525	68287.025	68616.7
Utah	1049	1069	1089.525	1110	1131	1151	1172	1192.525	1211	1232	1252	1275	1296.525	1316	1339.525	1361	1382	1405	1424	1447	1465	1490	1511.05	1531.525	1555	1577	1599	1622.525	1645.525	1667	1688.525	1713	1736	1762	1782	1808	1829.575	1853	1877	1901.525	1926.05	1950	1974	1997	2023	2047	2071	2095	2121.525	2148.525	2173.525	2196.525	2222	2247.525	2274	2300.05	2327	2355.05	2380.525	2410.575	2437.525	2461.625	2487.525	2515.05	2540.05	2564.525	2591.05	2616.525	2646.525	2673	2698.525	2724.1	2749.05	2776.525	2805	2835.525	2855.525	2884	2910.525	2937	2960.525	2987	3019.05	3044.575	3071.575	3096	3124.575	3148	3177.525	3204.1	3228.525	3259.05	3286.525	3316.05	3338.05	3374.1	3397.05	3424.525	3447	3475.525	3507.525	3531.05	3563.05	3588.575	3620.575	3650	3673	3702	3731.05	3760	3787.525	3818	3844.575	3875.575	3903.525	3928.625	3958.575	3989	4015	4042.525	4073.575	4102.575	4130.575	4161.1	4191.05	4216.05	4247	4275.625	4302	4333.525	4355.625	4388.525	4415.575	4444.05	4477.1	4509.575	4537	4565.525	4598.525	4620.525	4651.625	4681.525	4713.725	4745.15	4775.525	4809.525	4837.575	4862.525	4891.625	4925
Vermont	101	105	109	113	118	123	126	130	134	138	142	146	151	154	158	162	167	171	175	178.525	183	186	191.525	196	200	204	208	212.525	216	220	225	228.525	233	238	242	246	250	254	259.525	264.525	269	274	278	282	286	291	295	299	305	308.525	313	318	324	328.525	333.525	338	342	347.05	353	357	360	365.525	370	374.525	378	384	387.525	393	398	401	407	413	416.525	422.525	428	432	437	442	448.525	454	459.525	464.525	468	473.05	476.525	482	487	493.525	497.525	502.525	508.525	513	518.525	523.525	529	534	539	543.05	548	553	558.525	564.525	569	573.525	581.05	587	591	596	600.525	606	611.525	617.525	621.525	626.525	631	635	641	647	652	657	663.525	668.525	672.525	678	682.525	689	694.525	700	705.525	710.525	716.05	722	726	732	738	745.525	751.525	757	763	769.525	775	781	786	792	797.525	802.525	809	812.525	818	824
Virginia	4428	4475	4521	4567	4611	4654	4698	4743.525	4784	4826.525	4867.525	4909	4951	4992.525	5034	5078	5120	5163.525	5206.525	5251	5290.05	5334	5375.05	5415	5459.05	5498.525	5541.05	5580.05	5625.575	5669.575	5712.525	5757	5803.525	5849	5896.05	5941.525	5986	6027.525	6073	6118.525	6168.575	6212.05	6253.05	6300.525	6343.525	6388.525	6432.525	6479.575	6529.05	6572.525	6618	6659	6704.575	6750.525	6797	6848.525	6896	6944	6987.625	7037.575	7087.525	7132.525	7178	7236.575	7280	7327.525	7366.05	7416.05	7460.05	7506.05	7557.525	7598.525	7651.1	7697	7748.525	7796	7838.525	7887.05	7929.525	7975	8022.525	8071	8119.525	8163	8214.575	8258.05	8303.1	8354.575	8393.1	8439.05	8484.05	8536.575	8588	8644.675	8693	8743.525	8794.575	8839.05	8889.575	8933.575	8978.625	9027.525	9075.575	9124.525	9169.525	9223.525	9269.15	9320.725	9366.15	9419.525	9469.525	9516.05	9561.1	9603.5	9648.1	9699.05	9753.525	9799.525	9846.15	9896.675	9947.575	10012.625	10054.15	10095.775	10138.975	10186.3	10237.675	10280.575	10329.525	10380.525	10431.525	10477.1	10519.575	10571.925	10617.05	10666.2	10719.05	10774.1	10820.625	10870.625	10914	10965	11009	11062.05	11104.525	11155.05	11199.525	11250.15	11297.675	11343.15
Washington	2928	2968.525	3007	3045	3083	3119	3156.525	3191	3225.525	3260	3294.05	3331.525	3368.525	3406.05	3444	3481	3518.05	3549.05	3589.525	3627.525	3666	3702.525	3737	3778.05	3811.525	3848.1	3888	3924	3962.525	3996.575	4037	4073.525	4104.575	4144	4181	4219.575	4252	4289.1	4325	4367.525	4406.525	4444.525	4483.525	4524	4564.575	4598.525	4638.05	4680.05	4716	4754.575	4788.1	4824.525	4872.05	4908	4945.2	4979.625	5016.775	5049.675	5087.1	5127	5171.1	5205.575	5241	5282.525	5321.05	5356	5399	5442.525	5477.525	5517.525	5554.525	5593	5635.05	5673.1	5710.525	5752.525	5797.725	5834	5867.575	5900.525	5948.775	5994.15	6035.525	6077.525	6117.1	6157.525	6191.05	6227.625	6270.575	6315.25	6350.525	6390.05	6435.15	6469.625	6510.525	6548.1	6589.05	6622.1	6667.525	6703.05	6746	6784.575	6826.15	6867.05	6905.775	6944.525	6983.05	7017.525	7054.575	7095.525	7140.675	7175.625	7219.575	7263.3	7302.525	7343.625	7379.525	7423.525	7466.575	7504.05	7540.525	7582.575	7617.625	7659.675	7700.15	7746.05	7789.1	7820.25	7858.675	7903.575	7937.575	7973.525	8018.2	8061.05	8095	8133.15	8176.05	8217.575	8260.45	8303.525	8343.725	8389.525	8436.525	8477.775	8516.725	8559	8601.2	8641.05	8686.625	8725.25
WestVirginia	970	994.525	1018	1040	1064	1085	1108	1130.525	1154	1175	1195.525	1218	1241	1262.525	1284.525	1305	1329.525	1351.525	1375	1397	1419.525	1443	1467	1490	1513	1538	1561.525	1585	1610	1633.525	1657	1680	1707	1733	1759	1781	1805.525	1829.525	1853	1878.05	1904.525	1933	1955.525	1981	2006.525	2031	2058.525	2082	2109.525	2135.525	2165	2189.525	2213	2238	2261.525	2288	2316	2345.525	2369.525	2397.525	2425	2453.05	2476.525	2504.525	2532.525	2558	2583.625	2609.525	2634.05	2658.575	2687.525	2714.525	2740.05	2769.525	2798	2829.05	2856.525	2883.525	2912.525	2938.525	2968	2995.525	3024	3050.525	3077	3105.525	3135.575	3164.525	3190.05	3220	3248	3275.525	3301	3329.05	3361	3386	3414.05	3449.525	3476.525	3505.05	3537.525	3568.525	3595.525	3626.525	3653.05	3679	3706.525	3735.05	3770.525	3801	3823.1	3854.575	3878.1	3903.15	3934	3971.525	4001.2	4031.525	4060	4087	4121.825	4152.2	4179.625	4206.525	4234.525	4269.525	4297.15	4327.1	4357.575	4387.525	4413.525	4444.525	4472.625	4504.05	4534	4565.575	4599.1	4627.05	4657.1	4684.575	4709.575	4744.525	4777.15	4811.1	4838.825	4867.575	4897.625	4923.575	4957.525	4983.15
Wisconsin	4367	4457	4546	4631	4718	4804	4891	4977	5060	5145	5232	5317.525	5407	5492	5579.525	5665.525	5753.525	5846.525	5942	6028.525	6119.525	6204.525	6297.05	6388	6479.525	6573	6669.15	6759	6855	6943.05	7037.525	7131.525	7232.05	7322.05	7421	7518.05	7617.05	7715	7803	7902	8007.525	8103.525	8208.05	8306	8401	8504.15	8603.525	8708.525	8811.525	8914.1	9012.525	9111.525	9212.525	9311	9414.1	9512.15	9620.525	9712.05	9814.1	9916	10028	10130.525	10231	10336.05	10441.525	10541.15	10642.725	10754.525	10862.05	10970.05	11076.4	11183.05	11282	11401.05	11508.625	11618.575	11725.05	11833	11935	12026.575	12137.575	12248.525	12354.05	12449.875	12561.05	12668	12773.625	12882.525	12993.05	13101.675	13211.575	13321.1	13427.625	13549.525	13662.775	13767.525	13875.625	13987	14097.15	14206.825	14325.05	14436.1	14551.2	14653.625	14762.05	14872.05	14994.2	15105.725	15217.125	15323.525	15431.8	15539.25	15647.1	15761	15877.15	15990.525	16110.575	16216.725	16336.975	16455.675	16564.725	16672.575	16784.675	16893.575	16999.525	17113.05	17224.675	17335.525	17440.15	17551.4	17669.15	17787.4	17896.825	18015.45	18134.525	18256.05	18368	18470.15	18581.625	18686.625	18815	18932.1	19044.05	19142.05	19252.15	19364.625	19491.875	19602.725	19708.575	19828.35
